"Name","gpqa_main_generative_n_shot/exact_match,flexible-extract","gpqa_main_generative_n_shot/exact_match_stderr,flexible-extract","gsm8k_cot/exact_match,strict-match","gsm8k_cot/exact_match_stderr,strict-match","gsm8k_cot/exact_match,flexible-extract","gsm8k_cot/exact_match_stderr,flexible-extract","gsm8k_cot_llama/exact_match,strict-match","gsm8k_cot_llama/exact_match_stderr,strict-match","gsm8k_cot_llama/exact_match,flexible-extract","gsm8k_cot_llama/exact_match_stderr,flexible-extract","Runtime"
"gpqa_main_generative_n_shot_min_p_0_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.022321428571428572","0.00698723386841316","","","","","","","","","125"
"gpqa_main_generative_n_shot_min_p_0_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.022321428571428572","0.006987233868413161","","","","","","","","","124"
"gpqa_main_generative_n_shot_min_p_0_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.05357142857142857","0.010650175725330198","","","","","","","","","123"
"gpqa_main_generative_n_shot_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.22991071428571427","0.019901984530139537","","","","","","","","","110"
"gpqa_main_generative_n_shot_min_p_0_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.25","0.02048079801297601","","","","","","","","","101"
"gpqa_main_generative_n_shot_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.3080357142857143","0.021836780796366417","","","","","","","","","96"
"gpqa_main_generative_n_shot_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.28125","0.02126578568827395","","","","","","","","","96"
"gpqa_main_generative_n_shot_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.25892857142857145","0.020718879324472143","","","","","","","","","98"
"gpqa_main_generative_n_shot_top_p_0.95_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.022321428571428572","0.00698723386841316","","","","","","","","","102"
"gpqa_main_generative_n_shot_top_p_0.95_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.022321428571428572","0.00698723386841316","","","","","","","","","101"
"gpqa_main_generative_n_shot_top_p_0.95_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.024553571428571428","0.007319902316965635","","","","","","","","","102"
"gpqa_main_generative_n_shot_top_p_0.95_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.029017857142857144","0.007939342343352666","","","","","","","","","102"
"gpqa_main_generative_n_shot_top_p_0.95_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.09151785714285714","0.013638209498136912","","","","","","","","","101"
"gpqa_main_generative_n_shot_top_p_0.95_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.17410714285714285","0.01793561974458977","","","","","","","","","99"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.16071428571428573","0.017371142987257355","","","","","","","","","100"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.16964285714285715","0.01775196735250109","","","","","","","","","100"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.16517857142857142","0.01756385671119357","","","","","","","","","104"
"gpqa_main_generative_n_shot_top_p_0.9_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.024553571428571428","0.007319902316965625","","","","","","","","","105"
"gpqa_main_generative_n_shot_top_p_0.9_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","0.024553571428571428","0.007319902316965625","","","","","","","","","105"
"gpqa_main_generative_n_shot_top_p_0.9_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.022321428571428572","0.00698723386841316","","","","","","","","","104"
"gpqa_main_generative_n_shot_top_p_0.9_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","0.03571428571428571","0.008777484862703978","","","","","","","","","102"
"gpqa_main_generative_n_shot_top_p_0.9_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.078125","0.012693379730477728","","","","","","","","","101"
"gpqa_main_generative_n_shot_top_p_0.9_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","0.14508928571428573","0.01665805492627008","","","","","","","","","101"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","0.19196428571428573","0.018628236170631817","","","","","","","","","106"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","0.15401785714285715","0.01707309963509389","","","","","","","","","100"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","0.12723214285714285","0.015761372420705293","","","","","","","","","101"
"gpqa_main_generative_n_shot_top_p_0.95_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.024553571428571428","0.007319902316965623","","","","","","","","","91"
"gpqa_main_generative_n_shot_top_p_0.95_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.026785714285714284","0.007636636028662724","","","","","","","","","91"
"gpqa_main_generative_n_shot_top_p_0.95_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.026785714285714284","0.007636636028662726","","","","","","","","","91"
"gpqa_main_generative_n_shot_top_p_0.95_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.029017857142857144","0.007939342343352682","","","","","","","","","89"
"gpqa_main_generative_n_shot_top_p_0.95_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.05357142857142857","0.010650175725330212","","","","","","","","","89"
"gpqa_main_generative_n_shot_top_p_0.95_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.14955357142857142","0.016868175607503352","","","","","","","","","89"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.16294642857142858","0.017468084671032905","","","","","","","","","89"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.140625","0.016442538367083717","","","","","","","","","88"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.140625","0.016442538367083717","","","","","","","","","94"
"gpqa_main_generative_n_shot_top_p_0.9_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.029017857142857144","0.007939342343352664","","","","","","","","","91"
"gpqa_main_generative_n_shot_top_p_0.9_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","0.026785714285714284","0.007636636028662728","","","","","","","","","89"
"gpqa_main_generative_n_shot_top_p_0.9_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.029017857142857144","0.007939342343352663","","","","","","","","","93"
"gpqa_main_generative_n_shot_top_p_0.9_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","0.024553571428571428","0.007319902316965623","","","","","","","","","90"
"gpqa_main_generative_n_shot_top_p_0.9_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.05803571428571429","0.011058879448664436","","","","","","","","","90"
"gpqa_main_generative_n_shot_top_p_0.9_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.13169642857142858","0.01599443969890125","","","","","","","","","90"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.16071428571428573","0.01737114298725734","","","","","","","","","91"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.14955357142857142","0.016868175607503352","","","","","","","","","90"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.13169642857142858","0.015994439698901238","","","","","","","","","90"
"gpqa_main_generative_n_shot_top_p_0.95_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.020089285714285716","0.0066362347336583576","","","","","","","","","82"
"gpqa_main_generative_n_shot_top_p_0.95_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.022321428571428572","0.006987233868413158","","","","","","","","","82"
"gpqa_main_generative_n_shot_top_p_0.95_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.024553571428571428","0.007319902316965625","","","","","","","","","83"
"gpqa_main_generative_n_shot_top_p_0.95_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.04017857142857143","0.009288352840700918","","","","","","","","","81"
"gpqa_main_generative_n_shot_top_p_0.95_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.044642857142857144","0.009767987760897668","","","","","","","","","83"
"gpqa_main_generative_n_shot_top_p_0.95_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.11607142857142858","0.015150169411624791","","","","","","","","","81"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.15178571428571427","0.016971275325812826","","","","","","","","","81"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.13392857142857142","0.016108671028054904","","","","","","","","","81"
"gpqa_main_generative_n_shot_top_p_0.95_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.13839285714285715","0.01633269009152234","","","","","","","","","82"
"gpqa_main_generative_n_shot_top_p_0.9_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.024553571428571428","0.007319902316965624","","","","","","","","","81"
"gpqa_main_generative_n_shot_top_p_0.9_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.022321428571428572","0.006987233868413158","","","","","","","","","86"
"gpqa_main_generative_n_shot_top_p_0.9_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.026785714285714284","0.007636636028662733","","","","","","","","","81"
"gpqa_main_generative_n_shot_top_p_0.9_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.03794642857142857","0.009037146449572","","","","","","","","","80"
"gpqa_main_generative_n_shot_top_p_0.9_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.049107142857142856","0.010220787627480837","","","","","","","","","84"
"gpqa_main_generative_n_shot_top_p_0.9_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.14508928571428573","0.016658054926270083","","","","","","","","","79"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.13392857142857142","0.01610867102805489","","","","","","","","","80"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.13616071428571427","0.01622141086356979","","","","","","","","","80"
"gpqa_main_generative_n_shot_top_p_0.9_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.13616071428571427","0.016221410863569787","","","","","","","","","82"
"gpqa_main_generative_n_shot_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","","","","","60"
"gpqa_main_generative_n_shot_min_p_0_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","0.25","0.02048079801297601","","","","","","","","","106"
"gpqa_main_generative_n_shot_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","0.3080357142857143","0.021836780796366417","","","","","","","","","105"
"gpqa_main_generative_n_shot_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","0.28125","0.02126578568827395","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","0.25892857142857145","0.020718879324472143","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.04017857142857143","0.009288352840700917","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.09821428571428573","0.01407619404942408","","","","","","","","","100"
"gpqa_main_generative_n_shot_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.19419642857142855","0.018710330187041588","","","","","","","","","96"
"gpqa_main_generative_n_shot_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.18973214285714285","0.01854517773050131","","","","","","","","","91"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.23660714285714285","0.020101765858195803","","","","","","","","","87"
"gpqa_main_generative_n_shot_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.2544642857142857","0.02060126475832285","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.234375","0.020035949758324928","","","","","","","","","87"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.2544642857142857","0.02060126475832285","","","","","","","","","87"
"gpqa_main_generative_n_shot_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.265625","0.02089005840079951","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.03125","0.008229569305982462","","","","","","","","","105"
"gpqa_main_generative_n_shot_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.06473214285714286","0.011637889648776729","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.16517857142857142","0.017563856711193572","","","","","","","","","96"
"gpqa_main_generative_n_shot_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.20089285714285715","0.01895095029237264","","","","","","","","","90"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.234375","0.020035949758324928","","","","","","","","","87"
"gpqa_main_generative_n_shot_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.23883928571428573","0.0201668144639569","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.27455357142857145","0.021108747290633854","","","","","","","","","88"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.25892857142857145","0.02071887932447213","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.29464285714285715","0.021562481080109754","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0_temp_5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.020089285714285716","0.006636234733658356","","","","","","","","","103"
"gpqa_main_generative_n_shot_min_p_0_temp_4_vllm_meta-llama_Llama-3.2-1B-Instruct","0.022321428571428572","0.00698723386841316","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0_temp_3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.024553571428571428","0.007319902316965634","","","","","","","","","104"
"gpqa_main_generative_n_shot_min_p_0_temp_2_vllm_meta-llama_Llama-3.2-1B-Instruct","0.03571428571428571","0.008777484862703981","","","","","","","","","102"
"gpqa_main_generative_n_shot_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.16071428571428573","0.01737114298725736","","","","","","","","","94"
"gpqa_main_generative_n_shot_min_p_0_temp_1_vllm_meta-llama_Llama-3.2-1B-Instruct","0.24553571428571427","0.02035742845448457","","","","","","","","","88"
"gpqa_main_generative_n_shot_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.2-1B-Instruct","0.26785714285714285","0.020945742941635495","","","","","","","","","89"
"gpqa_main_generative_n_shot_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.2-1B-Instruct","0.25892857142857145","0.020718879324472143","","","","","","","","","86"
"gpqa_main_generative_n_shot_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.2-1B-Instruct","0.29464285714285715","0.021562481080109764","","","","","","","","","84"
"gsm8k_cot_llama_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0.000758150113722517","0.0007581501137225278","248"
"gsm8k_cot_llama_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0.000758150113722517","0.0007581501137225401","246"
"gsm8k_cot_llama_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.01592115238817286","0.003447819272389005","0.027293404094010616","0.004488095380209746","245"
"gsm8k_cot_llama_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.4783927217589083","0.013759618667051774","0.5178165276724791","0.013763738379867932","219"
"gsm8k_cot_llama_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.6573161485974223","0.01307303023082792","0.6777862016679302","0.012872435481188778","213"
"gsm8k_cot_llama_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.730098559514784","0.012227442856468896","0.7376800606520091","0.012116912419925702","210"
"gsm8k_cot_llama_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7536012130401819","0.011869498557755346","0.7604245640636846","0.01175686434407741","209"
"gsm8k_cot_llama_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.755117513267627","0.011844819027863673","0.7649734647460197","0.011679491349994874","207"
"gsm8k_cot_llama_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7687642153146323","0.011613587503166612","0.7748294162244125","0.011505385424294617","209"
"gsm8k_cot_llama_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0","0","247"
"gsm8k_cot_llama_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0.000758150113722517","0.0007581501137225278","249"
"gsm8k_cot_llama_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.001516300227445034","0.0010717793485492612","0.003032600454890068","0.0015145735612245425","248"
"gsm8k_cot_llama_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.26611068991660347","0.012172750939040316","0.3025018953752843","0.012652544133186136","230"
"gsm8k_cot_llama_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.579226686884003","0.013598489497182838","0.6186504927975739","0.013379089877400732","214"
"gsm8k_cot_llama_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7323730098559514","0.012194764427053346","0.7482941622441244","0.011954326617705024","209"
"gsm8k_cot_llama_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.755117513267627","0.011844819027863673","0.7611827141774071","0.01174409708100381","208"
"gsm8k_cot_llama_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7649734647460197","0.011679491349994874","0.775587566338135","0.011491617756630558","217"
"gsm8k_cot_llama_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7611827141774071","0.011744097081003808","0.7680060652009097","0.01162687317509241","211"
"gsm8k_cot_llama_min_p_0_temp_5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0.001516300227445034","0.0010717793485492642","246"
"gsm8k_cot_llama_min_p_0_temp_4_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0.001516300227445034","0.0010717793485492642","246"
"gsm8k_cot_llama_min_p_0_temp_3_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0.001516300227445034","0.0010717793485492649","247"
"gsm8k_cot_llama_min_p_0_temp_2_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0","0","0.000758150113722517","0.0007581501137225245","245"
"gsm8k_cot_llama_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.0310841546626232","0.004780296718393344","0.03866565579984837","0.00531058316209804","245"
"gsm8k_cot_llama_min_p_0_temp_1_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.6459438968915845","0.013172728385222566","0.6679302501895376","0.012972465034361853","214"
"gsm8k_cot_llama_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7399545109931767","0.01208285234033409","0.7482941622441244","0.011954326617705017","210"
"gsm8k_cot_llama_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7642153146322972","0.011692515650666804","0.7717968157695224","0.0115599148773174","208"
"gsm8k_cot_llama_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.2-3B-Instruct","","","","","","","0.7710386656557998","0.011573412892418243","0.77710386656558","0.011463918693740511","210"
"gsm8k_cot_llama_min_p_0.1_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.002274450341167551","0.0013121578148674346","351"
"gsm8k_cot_llama_min_p_0.1_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.001516300227445034","0.0010717793485492649","320"
"gsm8k_cot_llama_min_p_0.1_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.025018953752843066","0.004302045046564274","0.034874905231235785","0.005053480765022257","317"
"gsm8k_cot_llama_min_p_0.1_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.5208491281273692","0.013760506094029866","0.5579984836997726","0.013679514492814576","283"
"gsm8k_cot_llama_min_p_0.1_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.7543593631539045","0.011857183603902227","0.7717968157695224","0.0115599148773174","271"
"gsm8k_cot_llama_min_p_0.1_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8218347232752085","0.010540132527549472","0.824109173616376","0.010487120635539618","266"
"gsm8k_cot_llama_min_p_0.1_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8286580742987112","0.010379150273178357","0.8324488248673237","0.010287143693711226","265"
"gsm8k_cot_llama_min_p_0.1_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8483699772554966","0.009879331091354316","0.8476118271417741","0.009899572254794197","266"
"gsm8k_cot_llama_min_p_0.1_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.846095526914329","0.009939799304049004","0.8468536770280516","0.009919728152791466","267"
"gsm8k_cot_llama_min_p_0.05_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.002274450341167551","0.0013121578148674192","320"
"gsm8k_cot_llama_min_p_0.05_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.001516300227445034","0.0010717793485492662","320"
"gsm8k_cot_llama_min_p_0.05_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.000758150113722517","0.0007581501137225346","0.0037907505686125857","0.0016927007401501993","321"
"gsm8k_cot_llama_min_p_0.05_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.3214556482183472","0.012864471384836705","0.3707354056103108","0.013304267705458412","296"
"gsm8k_cot_llama_min_p_0.05_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.6724791508718726","0.01292710221042672","0.6990144048521607","0.012634504465211171","276"
"gsm8k_cot_llama_min_p_0.05_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8043972706595905","0.010926096810556464","0.8142532221379833","0.010712298902729097","266"
"gsm8k_cot_llama_min_p_0.05_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8332069749810462","0.01026851604262951","0.8354814253222138","0.010212173002763518","267"
"gsm8k_cot_llama_min_p_0.05_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8430629264594389","0.01001924659561616","0.8483699772554966","0.009879331091354322","265"
"gsm8k_cot_llama_min_p_0.05_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8506444275966641","0.009818090723727288","0.8544351781652767","0.00971426779772629","265"
"gsm8k_cot_llama_min_p_0_temp_5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.002274450341167551","0.0013121578148674346","318"
"gsm8k_cot_llama_min_p_0_temp_4_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.001516300227445034","0.0010717793485492649","318"
"gsm8k_cot_llama_min_p_0_temp_3_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.001516300227445034","0.0010717793485492649","318"
"gsm8k_cot_llama_min_p_0_temp_2_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0","0","0.001516300227445034","0.001071779348549266","318"
"gsm8k_cot_llama_min_p_0_temp_1.5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.10386656557998485","0.008403622228924023","0.11448066717210008","0.008770157532110506","312"
"gsm8k_cot_llama_min_p_0_temp_1_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.7520849128127369","0.011893980214826173","0.7717968157695224","0.011559914877317397","270"
"gsm8k_cot_llama_min_p_0_temp_0.7_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8150113722517058","0.010695390472237895","0.8278999241849886","0.010397328057879017","266"
"gsm8k_cot_llama_min_p_0_temp_0.5_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.8483699772554966","0.009879331091354332","0.8514025777103866","0.00979750318052787","264"
"gsm8k_cot_llama_min_p_0_temp_0.3_vllm_meta-llama_Llama-3.1-8B-Instruct","","","","","","","0.846095526914329","0.009939799304049018","0.8521607278241091","0.009776827679143904","263"
